Term,Status,Section Name and Title,Location,Meeting Information,Faculty,Available/Capacity,Credits,Academic Level,Monday,Tuesday,Wednesday,Thursday,Friday,Lecture,Lab,Seminar,DE,Morning,Afternoon,# of Meetings
Fall 2022,Closed,POLS*4050*01 (9014) Adv Topics in Law & Politics,Guelph,"['LEC Fri\n02:30PM - 05:20PM\nROZH, Room 107']",M. Do,0 / 20,1.00,Undergraduate,,,,,Yes,Yes,,,,,Yes,1
Fall 2022,Closed,POLS*4060*01 (9015) Adv Lecture in Law & Politics,Guelph,"['LEC Tues\n11:30AM - 02:20PM\nMCKN, Room 228']",M. Harding,0 / 50,0.50,Undergraduate,,Yes,,,,Yes,,,,Yes,Yes,1
Fall 2022,Closed,"POLS*4100*01 (9016) Women, Justice & Public Policy",Guelph,"['LEC Mon\n11:30AM - 02:20PM\nMCKN, Room 312']",C. Johnson,0 / 20,1.00,Undergraduate,Yes,,,,,Yes,,,,Yes,Yes,1
Fall 2022,Closed,POLS*4250*01 (9017) Topics in Public Management,Guelph,"['LEC Mon\n02:30PM - 05:20PM\nROZH, Room 107']",T. Mau,0 / 20,1.00,Undergraduate,Yes,,,,,Yes,,,,,Yes,1
Fall 2022,Open,POLS*4720*01 (9018) Topics in Intern'l Relations,Guelph,"['LEC Wed\n11:30AM - 02:20PM\nMINS, Room 128']",D. MacDonald,5 / 20,1.00,Undergraduate,,,Yes,,,Yes,,,,Yes,Yes,1
Fall 2022,Open,POLS*4910*01 (9019) Sel Topics in Political Sci,Guelph,['LEC Days TBA\nTimes TBA\nRoom TBA'],TBA  TBA,4 / 5,0.50,Undergraduate,,,,,,Yes,,,,,,0
Fall 2022,Open,POLS*4930*01 (9020) Selected Topics in Poli Sci,Guelph,['LEC Days TBA\nTimes TBA\nRoom TBA'],TBA  TBA,5 / 5,1.00,Undergraduate,,,,,,Yes,,,,,,0
Fall 2022,Open,POLS*4970*01 (9021) Hons. Poli. Sci. Research I,Guelph,['LEC Days TBA\nTimes TBA\nRoom TBA'],TBA  TBA,7 / 10,0.50,Undergraduate,,,,,,Yes,,,,,,0
Fall 2022,Open,POLS*4980*01 (9022) Hons. Poli. Sci. Research II,Guelph,['LEC Days TBA\nTimes TBA\nRoom TBA'],TBA  TBA,10 / 10,0.50,Undergraduate,,,,,,Yes,,,,,,0
Fall 2022,Open,POLS*6130*01 (9023) Rights and Public Policy,Guelph,"['LEC Fri\n11:30AM - 02:20PM\nMCKN, Room 059']",C. Johnson,5 / 10,0.50,Graduate,,,,,Yes,Yes,,,,Yes,Yes,1
Fall 2022,Open,"POLS*6180*01 (9024) Women, Justice & Public Policy",Guelph,"['LEC Mon\n11:30AM - 02:20PM\nMCKN, Room 312']",C. Johnson,3 / 5,0.50,Graduate,Yes,,,,,Yes,,,,Yes,Yes,1
Fall 2022,Open,POLS*6200*01 (9025) Law & Politics,Guelph,"['LEC Fri\n02:30PM - 05:20PM\nROZH, Room 107']",M. Do,5 / 5,0.50,Graduate,,,,,Yes,Yes,,,,,Yes,1
Fall 2022,Open,POLS*6400*01 (9026) Citizenship & Social Policy,Guelph,"['LEC Tues\n11:30AM - 02:20PM\nMCKN, Room 521']",J. Simmons,2 / 10,0.50,Graduate,,Yes,,,,Yes,,,,Yes,Yes,1
Fall 2022,Open,POLS*6550*01 (9027) Topics in Public Management,Guelph,"['LEC Mon\n02:30PM - 05:20PM\nROZH, Room 107']",T. Mau,4 / 5,0.50,Graduate,Yes,,,,,Yes,,,,,Yes,1
Fall 2022,Open,POLS*6580*01 (9028) Topics in Int'l Relations,Guelph,"['LEC Wed\n11:30AM - 02:20PM\nMINS, Room 128']",D. MacDonald,3 / 5,0.50,Graduate,,,Yes,,,Yes,,,,Yes,Yes,1
Fall 2022,Open,POLS*6730*01 (9443) Development & Global Justice,Guelph,"['LEC Thur\n02:30PM - 05:20PM\nMINS, Room 128']",A. Paras,17 / 20,0.50,Graduate,,,,Yes,,Yes,,,,,Yes,1
Fall 2022,Open,POLS*6820*01 (9029) PhD Field - Canadian Politics,Guelph,['LEC Days TBA\nTimes TBA\nRoom TBA'],TBA  TBA,5 / 5,0.50,Graduate,,,,,,Yes,,,,,,0
Fall 2022,Open,POLS*6830*01 (9030) PhD Field - Comp Politics,Guelph,['LEC Days TBA\nTimes TBA\nRoom TBA'],TBA  TBA,5 / 5,0.50,Graduate,,,,,,Yes,,,,,,0
Fall 2022,Open,POLS*6840*01 (9031) PhD Field - Gender & Race,Guelph,['LEC Days TBA\nTimes TBA\nRoom TBA'],TBA  TBA,5 / 5,0.50,Graduate,,,,,,Yes,,,,,,0
Fall 2022,Open,POLS*6850*01 (9032) PhD Field - Int'l Relations,Guelph,['LEC Days TBA\nTimes TBA\nRoom TBA'],TBA  TBA,5 / 5,0.50,Graduate,,,,,,Yes,,,,,,0
Fall 2022,Open,POLS*6860*01 (9033) PhD Field - Law & Politics,Guelph,['LEC Days TBA\nTimes TBA\nRoom TBA'],TBA  TBA,5 / 5,0.50,Graduate,,,,,,Yes,,,,,,0
Fall 2022,Open,POLS*6870*01 (9034) PhD Field - Public Pol & Gov,Guelph,['LEC Days TBA\nTimes TBA\nRoom TBA'],TBA  TBA,5 / 5,0.50,Graduate,,,,,,Yes,,,,,,0
Fall 2022,Open,POLS*6900*01 (9035) Communications,Guelph,"['LEC Thur\n11:30AM - 02:20PM\nMCKN, Room 313']",E. Koning,11 / 20,0.25,Graduate,,,,Yes,,Yes,,,,Yes,Yes,1
Fall 2022,Open,POLS*6940*01 (9036) Research Design & Methods,Guelph,"['LEC Tues\n02:30PM - 05:20PM\nMCKN, Room 119A']",T. Small,7 / 20,0.75,Graduate,,Yes,,,,Yes,,,,,Yes,1
Fall 2022,Open,POLS*6950*01 (9515) Topics in Political Studies,Guelph,['LEC Days TBA\nTimes TBA\nRoom TBA'],TBA  TBA,4 / 5,0.50,Graduate,,,,,,Yes,,,,,,0
Fall 2022,Open,POLS*6960*01 (9037) Directed Readings,Guelph,['LEC Days TBA\nTimes TBA\nRoom TBA'],TBA  TBA,5 / 5,0.50,Graduate,,,,,,Yes,,,,,,0
Fall 2022,Open,POLS*6970*01 (9038) Major Paper,Guelph,['LEC Days TBA\nTimes TBA\nRoom TBA'],TBA  TBA,18 / 20,1.00,Graduate,,,,,,Yes,,,,,,0
Fall 2022,Open,POPM*3240*DE01 (9039) Epidemiology,Guelph,"['Distance Education Days TBA\nTimes TBA\nRoom TBA', 'EXAM Fri\n11:30AM - 01:30PM (2022/12/16)\nRoom TBA']",C. Bauman,133 / 350,0.50,Undergraduate,,,,,,,,,Yes,,,0
Fall 2022,Open,POPM*4040*01 (9040) Epidem of Food-borne Diseases,Guelph,"['LEC Tues, Thur\n01:00PM - 02:20PM\nLLC, Room 1714', 'EXAM Sat\n02:30PM - 04:30PM (2022/12/10)\nRoom TBA']",L. Grant,16 / 100,0.50,Undergraduate,,Yes,,Yes,,Yes,,,,,Yes,2
Fall 2022,Open,POPM*4230*01 (9041) Animal Health,Guelph,"['LEC Tues, Thur\n10:00AM - 11:20AM\nMCLN, Room 102', 'EXAM Tues\n11:30AM - 01:30PM (2022/12/13)\nRoom TBA']",H. Golightly,24 / 160,0.50,Undergraduate,,Yes,,Yes,,Yes,,,,Yes,Yes,2
Fall 2022,Open,POPM*6100*01 (9042) Seminar,Guelph,"['LEC Thur\n02:30PM - 04:20PM\nLLC, Room 1715']",T. Bernardo,10 / 40,0.00,Graduate,,,,Yes,,Yes,,,,,Yes,1
Fall 2022,Open,POPM*6200*01 (9043) Epidemiology I,Guelph,"['LEC Mon, Wed\n10:00AM - 11:20AM\nECLA, Room 3702']",K. Spence,13 / 70,0.50,Graduate,Yes,,Yes,,,Yes,,,,Yes,Yes,2
Fall 2022,Open,POPM*6250*01 (9044) Project in Population Medicine,Guelph,['LEC Days TBA\nTimes TBA\nRoom TBA'],O. Berke,27 / 30,1.00,Graduate,,,,,,Yes,,,,,,0
Fall 2022,Open,POPM*6290*01 (9045) Epidemiology III,Guelph,"['LEC Mon, Wed\n01:00PM - 02:20PM\nLLC, Room 1715']",O. Berke,15 / 20,0.50,Graduate,Yes,,Yes,,,Yes,,,,,Yes,2
Fall 2022,Open,POPM*6520*01 (9046) Epidemiology and Statistics,Guelph,"['LEC Tues, Thur\n01:00PM - 02:20PM\nLLC, Room 1715']",O. Berke,22 / 60,0.50,Graduate,,Yes,,Yes,,Yes,,,,,Yes,2
Fall 2022,Open,POPM*6530*01 (9047) Health Communication,Guelph,"['LEC Tues, Thur\n10:00AM - 11:20AM\nLLC, Room 1715']",J. McWhirter,1 / 35,0.50,Graduate,,Yes,,Yes,,Yes,,,,Yes,Yes,2
Fall 2022,Open,POPM*6570*01 (9048) Public Health Capstone,Guelph,['LEC Mon\n10:30AM - 11:20AM\nRoom TBA'],A. Papadopoulos,1 / 30,0.00,Graduate,Yes,,,,,Yes,,,,Yes,Yes,1
Fall 2022,Open,POPM*6580*01 (9049) Public Health Administration,Guelph,"['LEC Wed\n08:30AM - 11:20AM\nLLC, Room 1715']",A. Papadopoulos,3 / 35,0.50,Graduate,,,Yes,,,Yes,,,,Yes,Yes,1
Fall 2022,Open,POPM*6600*01 (9050) Public Health Research,Guelph,['LEC Days TBA\nTimes TBA\nRoom TBA'],A. Papadopoulos,7 / 15,0.50,Graduate,,,,,,Yes,,,,,,0
Fall 2022,Closed,PORT*1100*01 (9051) Introductory Portuguese,Guelph,"['LEC Mon, Wed, Fri\n10:30AM - 11:20AM\nMCKN, Room 315', 'EXAM Thur\n08:30AM - 10:30AM (2022/12/15)\nRoom TBA']",TBA  TBA,0 / 38,0.50,Undergraduate,Yes,,Yes,,Yes,Yes,,,,Yes,Yes,3
Fall 2022,Closed,PSYC*1000*01 (9052) Introduction to Psychology,Guelph,"['LEC Tues, Thur\n10:00AM - 11:20AM\nROZH, Room 104', 'EXAM Fri\n07:00PM - 09:00PM (2022/12/16)\nRoom TBA']",E. Clancy,0 / 595,0.50,Undergraduate,,Yes,,Yes,,Yes,,,,Yes,Yes,2
Fall 2022,Closed,PSYC*1000*DE01 (9053) Introduction to Psychology,Guelph,"['Distance Education Days TBA\nTimes TBA\nRoom TBA', 'EXAM Fri\n07:00PM - 09:00PM (2022/12/16)\nRoom TBA']",H. Marmurek,0 / 600,0.50,Undergraduate,,,,,,,,,Yes,,,0
Fall 2022,Closed,PSYC*1000*DE02 (9505) Introduction to Psychology,Guelph,"['Distance Education Days TBA\nTimes TBA\nRoom TBA', 'EXAM Fri\n07:00PM - 09:00PM (2022/12/16)\nRoom TBA']",E. Clancy,0 / 600,0.50,Undergraduate,,,,,,,,,Yes,,,0
Fall 2022,Open,PSYC*1010*01 (9054) Making Sense of Data,Guelph,"['LEC Tues, Thur\n08:30AM - 09:50AM\nMCLN, Room 102', 'EXAM Fri\n02:30PM - 04:30PM (2022/12/09)\nRoom TBA']",L. Trick,45 / 160,0.50,Undergraduate,,Yes,,Yes,,Yes,,,,Yes,Yes,2
Fall 2022,Open,PSYC*1010*02 (9512) Making Sense of Data,Guelph,"['LEC Mon, Wed\n05:30PM - 06:50PM\nROZH, Room 103', 'EXAM Fri\n02:30PM - 04:30PM (2022/12/09)\nRoom TBA']",TBA  TBA,36 / 200,0.50,Undergraduate,Yes,,Yes,,,Yes,,,,,Yes,2
Fall 2022,Open,PSYC*1500*0101 (9055) Foundational Skills in Psych,Guelph,"['LEC Wed\n04:00PM - 05:20PM\nTHRN, Room 1200', 'SEM Fri\n08:30AM - 09:50AM\nMCKN, Room 306', 'EXAM Thur\n02:30PM - 04:30PM (2022/12/15)\nRoom TBA']",J. Mcarthur,2 / 32,0.50,Undergraduate,,,Yes,,Yes,Yes,,Yes,,Yes,Yes,2
Fall 2022,Open,PSYC*1500*0102 (9056) Foundational Skills in Psych,Guelph,"['LEC Wed\n04:00PM - 05:20PM\nTHRN, Room 1200', 'SEM Wed\n02:30PM - 03:50PM\nMCKN, Room 317', 'EXAM Thur\n02:30PM - 04:30PM (2022/12/15)\nRoom TBA']",J. Mcarthur,2 / 32,0.50,Undergraduate,,,Yes,,,Yes,,Yes,,,Yes,2
Fall 2022,Closed,PSYC*1500*0103 (9057) Foundational Skills in Psych,Guelph,"['LEC Wed\n04:00PM - 05:20PM\nTHRN, Room 1200', 'SEM Wed\n10:00AM - 11:20AM\nMCKN, Room 309', 'EXAM Thur\n02:30PM - 04:30PM (2022/12/15)\nRoom TBA']",J. Mcarthur,0 / 32,0.50,Undergraduate,,,Yes,,,Yes,,Yes,,Yes,Yes,2
Fall 2022,Open,PSYC*1500*0104 (9058) Foundational Skills in Psych,Guelph,"['LEC Wed\n04:00PM - 05:20PM\nTHRN, Room 1200', 'SEM Wed\n08:30AM - 09:50AM\nMCKN, Room 307', 'EXAM Thur\n02:30PM - 04:30PM (2022/12/15)\nRoom TBA']",J. Mcarthur,2 / 32,0.50,Undergraduate,,,Yes,,,Yes,,Yes,,Yes,Yes,2
Fall 2022,Closed,PSYC*1500*0105 (9059) Foundational Skills in Psych,Guelph,"['LEC Wed\n04:00PM - 05:20PM\nTHRN, Room 1200', 'SEM Mon\n04:00PM - 05:20PM\nMCKN, Room 306', 'EXAM Thur\n02:30PM - 04:30PM (2022/12/15)\nRoom TBA']",J. Mcarthur,0 / 32,0.50,Undergraduate,Yes,,Yes,,,Yes,,Yes,,,Yes,2
Fall 2022,Open,PSYC*1500*0106 (9060) Foundational Skills in Psych,Guelph,"['LEC Wed\n04:00PM - 05:20PM\nTHRN, Room 1200', 'SEM Mon\n02:30PM - 03:50PM\nMCKN, Room 305', 'EXAM Thur\n02:30PM - 04:30PM (2022/12/15)\nRoom TBA']",J. Mcarthur,2 / 32,0.50,Undergraduate,Yes,,Yes,,,Yes,,Yes,,,Yes,2
Fall 2022,Open,PSYC*1500*0107 (9061) Foundational Skills in Psych,Guelph,"['LEC Wed\n04:00PM - 05:20PM\nTHRN, Room 1200', 'SEM Mon\n10:00AM - 11:20AM\nMCKN, Room 309', 'EXAM Thur\n02:30PM - 04:30PM (2022/12/15)\nRoom TBA']",J. Mcarthur,3 / 32,0.50,Undergraduate,Yes,,Yes,,,Yes,,Yes,,Yes,Yes,2
Fall 2022,Open,PSYC*1500*0108 (9062) Foundational Skills in Psych,Guelph,"['LEC Wed\n04:00PM - 05:20PM\nTHRN, Room 1200', 'SEM Mon\n08:30AM - 09:50AM\nMCKN, Room 307', 'EXAM Thur\n02:30PM - 04:30PM (2022/12/15)\nRoom TBA']",J. Mcarthur,2 / 32,0.50,Undergraduate,Yes,,Yes,,,Yes,,Yes,,Yes,Yes,2
Fall 2022,Closed,PSYC*2070*0101 (9063) Teams Leadership & Prof Beh,Guelph,"['LEC Tues\n05:30PM - 06:50PM\nMACN, Room 105', 'SEM Wed\n02:30PM - 03:50PM\nMCKN, Room 306', 'EXAM Thur\n02:30PM - 04:30PM (2022/12/08)\nRoom TBA']",L. Fiksenbaum,0 / 24,0.50,Undergraduate,,Yes,Yes,,,Yes,,Yes,,,Yes,2
Fall 2022,Closed,PSYC*2070*0102 (9064) Teams Leadership & Prof Beh,Guelph,"['LEC Tues\n05:30PM - 06:50PM\nMACN, Room 105', 'SEM Wed\n02:30PM - 03:50PM\nCRSC, Room 403', 'EXAM Thur\n02:30PM - 04:30PM (2022/12/08)\nRoom TBA']",L. Fiksenbaum,0 / 24,0.50,Undergraduate,,Yes,Yes,,,Yes,,Yes,,,Yes,2
Fall 2022,Closed,PSYC*2070*0103 (9065) Teams Leadership & Prof Beh,Guelph,"['LEC Tues\n05:30PM - 06:50PM\nMACN, Room 105', 'SEM Wed\n04:00PM - 05:20PM\nMINS, Room 037', 'EXAM Thur\n02:30PM - 04:30PM (2022/12/08)\nRoom TBA']",L. Fiksenbaum,0 / 24,0.50,Undergraduate,,Yes,Yes,,,Yes,,Yes,,,Yes,2
Fall 2022,Closed,PSYC*2070*0104 (9066) Teams Leadership & Prof Beh,Guelph,"['LEC Tues\n05:30PM - 06:50PM\nMACN, Room 105', 'SEM Wed\n04:00PM - 05:20PM\nROZH, Room 108', 'EXAM Thur\n02:30PM - 04:30PM (2022/12/08)\nRoom TBA']",L. Fiksenbaum,0 / 24,0.50,Undergraduate,,Yes,Yes,,,Yes,,Yes,,,Yes,2
Fall 2022,Closed,PSYC*2070*0105 (9067) Teams Leadership & Prof Beh,Guelph,"['LEC Tues\n05:30PM - 06:50PM\nMACN, Room 105', 'SEM Thur\n10:00AM - 11:20AM\nANNU, Room 306', 'EXAM Thur\n02:30PM - 04:30PM (2022/12/08)\nRoom TBA']",L. Fiksenbaum,0 / 24,0.50,Undergraduate,,Yes,,Yes,,Yes,,Yes,,Yes,Yes,2
Fall 2022,Closed,PSYC*2070*0106 (9068) Teams Leadership & Prof Beh,Guelph,"['LEC Tues\n05:30PM - 06:50PM\nMACN, Room 105', 'SEM Thur\n10:00AM - 11:20AM\nMINS, Room 128', 'EXAM Thur\n02:30PM - 04:30PM (2022/12/08)\nRoom TBA']",L. Fiksenbaum,0 / 24,0.50,Undergraduate,,Yes,,Yes,,Yes,,Yes,,Yes,Yes,2
Fall 2022,Closed,PSYC*2070*0107 (9069) Teams Leadership & Prof Beh,Guelph,"['LEC Tues\n05:30PM - 06:50PM\nMACN, Room 105', 'SEM Fri\n11:30AM - 12:50PM\nCRSC, Room 403', 'EXAM Thur\n02:30PM - 04:30PM (2022/12/08)\nRoom TBA']",L. Fiksenbaum,0 / 24,0.50,Undergraduate,,Yes,,,Yes,Yes,,Yes,,Yes,Yes,2
Fall 2022,Closed,PSYC*2070*0108 (9070) Teams Leadership & Prof Beh,Guelph,"['LEC Tues\n05:30PM - 06:50PM\nMACN, Room 105', 'SEM Fri\n11:30AM - 12:50PM\nROZH, Room 107', 'EXAM Thur\n02:30PM - 04:30PM (2022/12/08)\nRoom TBA']",L. Fiksenbaum,0 / 24,0.50,Undergraduate,,Yes,,,Yes,Yes,,Yes,,Yes,Yes,2
Fall 2022,Closed,PSYC*2070*0109 (9071) Teams Leadership & Prof Beh,Guelph,"['LEC Tues\n05:30PM - 06:50PM\nMACN, Room 105', 'SEM Fri\n01:00PM - 02:20PM\nMCKN, Room 307', 'EXAM Thur\n02:30PM - 04:30PM (2022/12/08)\nRoom TBA']",L. Fiksenbaum,0 / 24,0.50,Undergraduate,,Yes,,,Yes,Yes,,Yes,,,Yes,2
Fall 2022,Closed,PSYC*2070*0110 (9072) Teams Leadership & Prof Beh,Guelph,"['LEC Tues\n05:30PM - 06:50PM\nMACN, Room 105', 'SEM Fri\n01:00PM - 02:20PM\nCRSC, Room 403', 'EXAM Thur\n02:30PM - 04:30PM (2022/12/08)\nRoom TBA']",L. Fiksenbaum,0 / 24,0.50,Undergraduate,,Yes,,,Yes,Yes,,Yes,,,Yes,2
Fall 2022,Open,PSYC*2310*01 (9073) Social Psychology,Guelph,"['LEC Tues, Thur\n11:30AM - 12:50PM\nWMEM, Room 103', 'EXAM Mon\n02:30PM - 04:30PM (2022/12/12)\nRoom TBA']",A. Nascimento de Oliveira,34 / 400,0.50,Undergraduate,,Yes,,Yes,,Yes,,,,Yes,Yes,2
Fall 2022,Closed,PSYC*2330*DE01 (0484) Principles of Learning,Guelph,"['Distance Education Days TBA\nTimes TBA\nRoom TBA', 'EXAM Wed\n11:30AM - 01:30PM (2022/12/07)\nRoom TBA', 'LEC Days TBA\nTimes TBA\nRoom TBA']",TBA  TBA,0 / 400,0.50,Undergraduate,,,,,,Yes,,,Yes,,,0
Fall 2022,Closed,PSYC*2360*0101 (9075) Psych Methods & Statistics,Guelph,"['LEC Thur\n05:30PM - 06:50PM\nTHRN, Room 1200', 'SEM Tues\n01:30PM - 02:20PM\nMCKN, Room 310', 'EXAM Wed\n08:30AM - 10:30AM (2022/12/14)\nRoom TBA']",H. Marmurek,0 / 24,0.50,Undergraduate,,Yes,,Yes,,Yes,,Yes,,,Yes,2
Fall 2022,Closed,PSYC*2360*0102 (9076) Psych Methods & Statistics,Guelph,"['LEC Thur\n05:30PM - 06:50PM\nTHRN, Room 1200', 'SEM Thur\n08:30AM - 09:20AM\nMINS, Room 128', 'EXAM Wed\n08:30AM - 10:30AM (2022/12/14)\nRoom TBA']",H. Marmurek,0 / 24,0.50,Undergraduate,,,,Yes,,Yes,,Yes,,Yes,Yes,2
Fall 2022,Closed,PSYC*2360*0103 (9077) Psych Methods & Statistics,Guelph,"['LEC Thur\n05:30PM - 06:50PM\nTHRN, Room 1200', 'SEM Wed\n10:30AM - 11:20AM\nMCKN, Room 313', 'EXAM Wed\n08:30AM - 10:30AM (2022/12/14)\nRoom TBA']",H. Marmurek,0 / 24,0.50,Undergraduate,,,Yes,Yes,,Yes,,Yes,,Yes,Yes,2
Fall 2022,Closed,PSYC*2360*0104 (9078) Psych Methods & Statistics,Guelph,"['LEC Thur\n05:30PM - 06:50PM\nTHRN, Room 1200', 'SEM Wed\n04:30PM - 05:20PM\nMINS, Room 128', 'EXAM Wed\n08:30AM - 10:30AM (2022/12/14)\nRoom TBA']",H. Marmurek,0 / 24,0.50,Undergraduate,,,Yes,Yes,,Yes,,Yes,,,Yes,2
Fall 2022,Closed,PSYC*2360*0105 (9079) Psych Methods & Statistics,Guelph,"['LEC Thur\n05:30PM - 06:50PM\nTHRN, Room 1200', 'SEM Tues\n09:30AM - 10:20AM\nMCKN, Room 318', 'EXAM Wed\n08:30AM - 10:30AM (2022/12/14)\nRoom TBA']",H. Marmurek,0 / 24,0.50,Undergraduate,,Yes,,Yes,,Yes,,Yes,,Yes,Yes,2
Fall 2022,Closed,PSYC*2360*0106 (9080) Psych Methods & Statistics,Guelph,"['LEC Thur\n05:30PM - 06:50PM\nTHRN, Room 1200', 'SEM Tues\n04:30PM - 05:20PM\nMINS, Room 128', 'EXAM Wed\n08:30AM - 10:30AM (2022/12/14)\nRoom TBA']",H. Marmurek,0 / 24,0.50,Undergraduate,,Yes,,Yes,,Yes,,Yes,,,Yes,2
Fall 2022,Closed,PSYC*2360*0107 (9081) Psych Methods & Statistics,Guelph,"['LEC Thur\n05:30PM - 06:50PM\nTHRN, Room 1200', 'SEM Fri\n02:30PM - 03:20PM\nMCKN, Room 304', 'EXAM Wed\n08:30AM - 10:30AM (2022/12/14)\nRoom TBA']",H. Marmurek,0 / 24,0.50,Undergraduate,,,,Yes,Yes,Yes,,Yes,,,Yes,2
Fall 2022,Open,PSYC*2360*0108 (9082) Psych Methods & Statistics,Guelph,"['LEC Thur\n05:30PM - 06:50PM\nTHRN, Room 1200', 'SEM Wed\n08:30AM - 09:20AM\nMINS, Room 128', 'EXAM Wed\n08:30AM - 10:30AM (2022/12/14)\nRoom TBA']",H. Marmurek,5 / 24,0.50,Undergraduate,,,Yes,Yes,,Yes,,Yes,,Yes,Yes,2
Fall 2022,Open,PSYC*2360*0109 (9083) Psych Methods & Statistics,Guelph,"['LEC Thur\n05:30PM - 06:50PM\nTHRN, Room 1200', 'SEM Fri\n09:30AM - 10:20AM\nMCKN, Room 308', 'EXAM Wed\n08:30AM - 10:30AM (2022/12/14)\nRoom TBA']",H. Marmurek,12 / 24,0.50,Undergraduate,,,,Yes,Yes,Yes,,Yes,,Yes,Yes,2
Fall 2022,Open,PSYC*2360*0110 (9084) Psych Methods & Statistics,Guelph,"['LEC Thur\n05:30PM - 06:50PM\nTHRN, Room 1200', 'SEM Thur\n01:30PM - 02:20PM\nMCKN, Room 310', 'EXAM Wed\n08:30AM - 10:30AM (2022/12/14)\nRoom TBA']",H. Marmurek,1 / 24,0.50,Undergraduate,,,,Yes,,Yes,,Yes,,,Yes,2
Fall 2022,Closed,PSYC*2360*0111 (9085) Psych Methods & Statistics,Guelph,"['LEC Thur\n05:30PM - 06:50PM\nTHRN, Room 1200', 'SEM Mon\n01:30PM - 02:20PM\nMINS, Room 128', 'EXAM Wed\n08:30AM - 10:30AM (2022/12/14)\nRoom TBA']",H. Marmurek,0 / 24,0.50,Undergraduate,Yes,,,Yes,,Yes,,Yes,,,Yes,2
Fall 2022,Open,PSYC*2360*0112 (9086) Psych Methods & Statistics,Guelph,"['LEC Thur\n05:30PM - 06:50PM\nTHRN, Room 1200', 'SEM Mon\n12:30PM - 01:20PM\nMINS, Room 128', 'EXAM Wed\n08:30AM - 10:30AM (2022/12/14)\nRoom TBA']",H. Marmurek,5 / 24,0.50,Undergraduate,Yes,,,Yes,,Yes,,Yes,,,Yes,2
Fall 2022,Open,PSYC*2410*01 (9087) Behavioural Neuroscience I,Guelph,"['LEC Tues, Thur\n02:30PM - 03:50PM\nMACN, Room 105', 'EXAM Sat\n08:30AM - 10:30AM (2022/12/10)\nRoom TBA']",B. Winters,1 / 280,0.50,Undergraduate,,Yes,,Yes,,Yes,,,,,Yes,2
Fall 2022,Open,PSYC*2450*01 (9088) Developmental Psychology,Guelph,"['LEC Tues, Thur\n04:00PM - 05:20PM\nROZH, Room 101', 'EXAM Mon\n02:30PM - 04:30PM (2022/12/05)\nRoom TBA']",TBA  TBA,11 / 325,0.50,Undergraduate,,Yes,,Yes,,Yes,,,,,Yes,2
Fall 2022,Open,PSYC*2740*DE01 (9089) Personality,Guelph,"['Distance Education Days TBA\nTimes TBA\nRoom TBA', 'EXAM Fri\n08:30AM - 10:30AM (2022/12/16)\nRoom TBA']",C. Hendry,20 / 375,0.50,Undergraduate,,,,,,,,,Yes,,,0
Fall 2022,Closed,PSYC*3000*01 (9090) Historical & Crit Persp on Psy,Guelph,"['LEC Tues, Thur\n10:00AM - 11:20AM\nMAC, Room 149']",J. Yen,0 / 125,0.50,Undergraduate,,Yes,,Yes,,Yes,,,,Yes,Yes,2
Fall 2022,Closed,PSYC*3100*01 (9091) Evolutionary Psychology,Guelph,"['LEC Tues, Thur\n02:30PM - 03:50PM\nMCLN, Room 102', 'EXAM Mon\n11:30AM - 01:30PM (2022/12/05)\nRoom TBA']",P. Barclay,0 / 150,0.50,Undergraduate,,Yes,,Yes,,Yes,,,,,Yes,2
Fall 2022,Open,PSYC*3240*01 (9092) Independent Research,Guelph,['LEC Days TBA\nTimes TBA\nRoom TBA'],TBA  TBA,11 / 25,0.50,Undergraduate,,,,,,Yes,,,,,,0
Fall 2022,Closed,PSYC*3250*01 (9093) Psychological Measurement,Guelph,"['LEC Mon, Wed, Fri\n04:30PM - 05:20PM\nMCLN, Room 102', 'EXAM Tues\n02:30PM - 04:30PM (2022/12/13)\nRoom TBA']",J. Spence,0 / 145,0.50,Undergraduate,Yes,,Yes,,Yes,Yes,,,,,Yes,3
Fall 2022,Open,PSYC*3270*01 (9094) Cognitive Neuroscience,Guelph,"['LEC Tues, Thur\n04:00PM - 05:20PM\nROZH, Room 103']",N. Al-Aidroos,12 / 192,0.50,Undergraduate,,Yes,,Yes,,Yes,,,,,Yes,2
Fall 2022,Closed,PSYC*3290*0101 (9095) Statistical Analysis in Psych,Guelph,"['LEC Mon, Wed\n08:30AM - 09:20AM\nRICH, Room 2520', 'LAB Mon\n10:30AM - 12:20PM\nMCKN, Room 028', 'EXAM Tues\n02:30PM - 04:30PM (2022/12/06)\nRoom TBA']",C. Fiacconi,0 / 30,0.50,Undergraduate,Yes,,Yes,,,Yes,Yes,,,Yes,Yes,3
Fall 2022,Closed,PSYC*3290*0102 (9096) Statistical Analysis in Psych,Guelph,"['LEC Mon, Wed\n08:30AM - 09:20AM\nRICH, Room 2520', 'LAB Mon\n01:30PM - 03:20PM\nMCKN, Room 028', 'EXAM Tues\n02:30PM - 04:30PM (2022/12/06)\nRoom TBA']",C. Fiacconi,0 / 30,0.50,Undergraduate,Yes,,Yes,,,Yes,Yes,,,Yes,Yes,3
